Data Counter, Data Time, Angle, Counter, Left Encoder Counts, Right Encoder Counts, Bumper Byte, Desired Heading
2329, 72.808663, 14.833, 101.250, 26622, -5858, 00000000, 14.832677639502135
2330, 72.839886, 14.833, 102.376, 26622, -5858, 00000000, 14.832677639502135
2331, 72.871174, 14.833, 103.500, 26622, -5858, 00000000, 14.832677639502135
2332, 72.902380, 14.833, 104.626, 26622, -5858, 00000000, 14.832677639502135
2333, 72.933655, 14.833, 105.750, 26622, -5858, 00000000, 14.832677639502135
2334, 72.964913, 14.833, 106.875, 26622, -5858, 00000000, 14.832677639502135
2335, 72.996107, 14.833, 108.000, 26622, -5858, 00000000, 14.832677639502135
2336, 73.027402, 14.833, 109.125, 26622, -5858, 00000000, 14.832677639502135
2337, 73.058667, 14.833, 110.250, 26622, -5858, 00000000, 14.832677639502135
2338, 73.089905, 14.833, 111.376, 26622, -5858, 00000000, 14.832677639502135
2339, 73.121147, 14.833, 112.500, 26622, -5858, 00000000, 14.832677639502135
2340, 73.152358, 14.833, 113.625, 26622, -5858, 00000000, 14.832677639502135
2341, 73.183623, 14.833, 114.751, 26622, -5858, 00000000, 14.832677639502135
2342, 73.214881, 14.833, 115.876, 26622, -5858, 00000000, 14.832677639502135
2343, 73.246149, 14.833, 117.000, 26622, -5858, 00000000, 14.832677639502135
2344, 73.277376, 14.833, 118.126, 26622, -5858, 00000000, 14.832677639502135
2345, 73.308615, 14.833, 119.251, 26622, -5858, 00000000, 14.832677639502135
2346, 73.339909, 14.833, 120.375, 26622, -5858, 00000000, 14.832677639502135
2347, 73.371117, 14.833, 121.500, 26622, -5858, 00000000, 14.832677639502135
2348, 73.402380, 14.833, 122.625, 26622, -5858, 00000000, 14.832677639502135
2349, 73.433652, 14.833, 123.751, 26622, -5858, 00000000, 14.832677639502135
2350, 73.464866, 14.833, 124.875, 26622, -5858, 00000000, 14.832677639502135
2351, 73.496116, 14.833, 126.000, 26622, -5858, 00000000, 14.832677639502135
2352, 73.527403, 14.833, 127.125, 26622, -5858, 00000000, 14.832677639502135
2353, 73.558649, 14.833, 128.251, 26622, -5858, 00000000, 14.832677639502135
2354, 73.589881, 14.833, 129.376, 26622, -5858, 00000000, 14.832677639502135
2355, 73.621109, 14.833, 130.501, 26622, -5858, 00000000, 14.832677639502135
2356, 73.652351, 14.833, 131.625, 26622, -5858, 00000000, 14.832677639502135
2357, 73.683627, 14.833, 132.750, 26622, -5858, 00000000, 14.832677639502135
2358, 73.714862, 14.833, 133.876, 26622, -5858, 00000000, 14.832677639502135
2359, 73.746106, 14.833, 134.999, 26622, -5858, 00000000, 14.832677639502135
2360, 73.777367, 14.833, 136.125, 26622, -5858, 00000000, 14.832677639502135
2361, 73.808587, 14.833, 137.250, 26622, -5858, 00000000, 14.832677639502135
2362, 73.839870, 14.833, 138.375, 26622, -5858, 00000000, 14.832677639502135
2363, 73.871107, 14.833, 139.500, 26622, -5858, 00000000, 14.832677639502135
2364, 73.902342, 14.833, 140.624, 26622, -5858, 00000000, 14.832677639502135
2365, 73.933605, 14.833, 141.750, 26622, -5858, 00000000, 14.832677639502135
2366, 73.964896, 14.833, 142.875, 26622, -5858, 00000000, 14.832677639502135
2367, 73.996117, 14.833, 144.000, 26622, -5858, 00000000, 14.832677639502135
2368, 74.027381, 14.833, 145.124, 26622, -5858, 00000000, 14.832677639502135
2369, 74.058578, 14.833, 146.250, 26622, -5858, 00000000, 14.832677639502135
2370, 74.089848, 14.833, 147.376, 26622, -5858, 00000000, 14.832677639502135
2371, 74.121114, 14.833, 148.500, 26622, -5858, 00000000, 14.832677639502135
2372, 74.152361, 14.833, 149.625, 26622, -5858, 00000000, 14.832677639502135
2373, 74.183597, 14.833, 150.750, 26622, -5858, 00000000, 14.832677639502135
2374, 74.214832, 14.833, 151.875, 26622, -5858, 00000000, 14.832677639502135
2375, 74.246059, 14.833, 152.999, 26622, -5858, 00000000, 14.832677639502135
2376, 74.277337, 14.833, 154.126, 26622, -5858, 00000000, 14.832677639502135
2377, 74.308582, 14.833, 155.250, 26622, -5858, 00000000, 14.832677639502135
2378, 74.339836, 14.833, 156.375, 26622, -5858, 00000000, 14.832677639502135
2379, 74.371081, 14.833, 157.500, 26622, -5858, 00000000, 14.832677639502135
2380, 74.402330, 14.833, 158.626, 26622, -5858, 00000000, 14.832677639502135
2381, 74.433589, 14.833, 159.749, 26622, -5858, 00000000, 14.832677639502135
2382, 74.464865, 14.833, 160.876, 26622, -5858, 00000000, 14.832677639502135
2383, 74.496101, 14.833, 162.000, 26622, -5858, 00000000, 14.832677639502135
2384, 74.527370, 14.833, 163.126, 26622, -5858, 00000000, 14.832677639502135
2385, 74.558564, 14.833, 164.251, 26622, -5858, 00000000, 14.832677639502135
2386, 74.589861, 14.833, 165.375, 26622, -5858, 00000000, 14.832677639502135
2387, 74.621066, 14.833, 166.501, 26622, -5858, 00000000, 14.832677639502135
2388, 74.652311, 14.833, 167.625, 26622, -5858, 00000000, 14.832677639502135
2389, 74.683571, 14.833, 168.751, 26622, -5858, 00000000, 14.832677639502135
2390, 74.714860, 14.833, 169.876, 26622, -5858, 00000000, 14.832677639502135
2391, 74.746051, 14.833, 171.000, 26622, -5858, 00000000, 14.832677639502135
2392, 74.777343, 14.833, 172.126, 26622, -5858, 00000000, 14.832677639502135
2393, 74.808604, 14.833, 173.251, 26622, -5858, 00000000, 14.832677639502135
2394, 74.839836, 14.833, 174.375, 26622, -5858, 00000000, 14.832677639502135
2395, 74.871064, 14.833, 175.499, 26622, -5858, 00000000, 14.832677639502135
2396, 74.902321, 14.833, 176.625, 26622, -5858, 00000000, 14.832677639502135
2397, 74.933577, 14.833, 177.750, 26622, -5858, 00000000, 14.832677639502135
2398, 74.964842, 14.833, 178.875, 26622, -5858, 00000000, 14.832677639502135
2399, 74.996032, 14.833, 180.000, 26622, -5858, 00000000, 14.832677639502135
2400, 75.027333, 14.833, 181.126, 26622, -5858, 00000000, 14.832677639502135
2401, 75.058563, 14.833, 182.250, 26622, -5858, 00000000, 14.832677639502135
2402, 75.089840, 14.833, 183.376, 26622, -5858, 00000000, 14.832677639502135
2403, 75.121056, 14.833, 184.500, 26622, -5858, 00000000, 14.832677639502135
2404, 75.152311, 14.833, 185.625, 26622, -5858, 00000000, 14.832677639502135
2405, 75.183537, 14.833, 186.750, 26622, -5858, 00000000, 14.832677639502135
2406, 75.214787, 14.833, 187.876, 26622, -5858, 00000000, 14.832677639502135
2407, 75.246027, 14.833, 189.000, 26622, -5858, 00000000, 14.832677639502135
2408, 75.277331, 14.833, 190.125, 26622, -5858, 00000000, 14.832677639502135
2409, 75.308526, 14.833, 191.251, 26622, -5858, 00000000, 14.832677639502135
2410, 75.339797, 14.833, 192.376, 26622, -5858, 00000000, 14.832677639502135
2411, 75.371074, 14.833, 193.501, 26622, -5858, 00000000, 14.832677639502135
2412, 75.402293, 14.833, 194.624, 26622, -5858, 00000000, 14.832677639502135
2413, 75.433528, 14.833, 195.751, 26622, -5858, 00000000, 14.832677639502135
2414, 75.464846, 14.833, 196.875, 26622, -5858, 00000000, 14.832677639502135
2415, 75.496053, 14.833, 198.001, 26622, -5858, 00000000, 14.832677639502135
2416, 75.527274, 14.833, 199.125, 26622, -5858, 00000000, 14.832677639502135
2417, 75.558512, 14.833, 200.251, 26622, -5858, 00000000, 14.832677639502135
2418, 75.589785, 14.833, 201.376, 26622, -5858, 00000000, 14.832677639502135
2419, 75.621032, 14.833, 202.501, 26622, -5858, 00000000, 14.832677639502135
2420, 75.652275, 14.833, 203.626, 26622, -5858, 00000000, 14.832677639502135
2421, 75.683561, 14.833, 204.750, 26622, -5858, 00000000, 14.832677639502135
2422, 75.714788, 14.833, 205.875, 26622, -5858, 00000000, 14.832677639502135
2423, 75.746009, 14.833, 207.001, 26622, -5858, 00000000, 14.832677639502135
2424, 75.777305, 14.833, 208.126, 26622, -5858, 00000000, 14.832677639502135
2425, 75.808533, 14.833, 209.250, 26622, -5858, 00000000, 14.832677639502135
2426, 75.839779, 14.833, 210.374, 26622, -5858, 00000000, 14.832677639502135
2427, 75.871064, 14.833, 211.500, 26622, -5858, 00000000, 14.832677639502135
2428, 75.902272, 14.833, 212.626, 26622, -5858, 00000000, 14.832677639502135
2429, 75.933558, 14.833, 213.751, 26622, -5858, 00000000, 14.832677639502135
2430, 75.964773, 14.833, 214.876, 26622, -5858, 00000000, 14.832677639502135
2431, 75.996009, 14.833, 216.000, 26622, -5858, 00000000, 14.832677639502135
2432, 76.027268, 14.833, 217.126, 26622, -5858, 00000000, 14.832677639502135
2433, 76.058492, 14.833, 218.251, 26622, -5858, 00000000, 14.832677639502135
2434, 76.089774, 14.833, 219.375, 26622, -5858, 00000000, 14.832677639502135
2435, 76.121024, 14.833, 220.499, 26622, -5858, 00000000, 14.832677639502135
2436, 76.152240, 14.833, 221.626, 26622, -5858, 00000000, 14.832677639502135
2437, 76.183505, 14.833, 222.751, 26622, -5858, 00000000, 14.832677639502135
2438, 76.214761, 14.833, 223.876, 26622, -5858, 00000000, 14.832677639502135
2439, 76.245994, 14.833, 225.000, 26622, -5858, 00000000, 14.832677639502135
2440, 76.277267, 14.833, 226.125, 26622, -5858, 00000000, 14.832677639502135
2441, 76.308504, 14.833, 227.250, 26622, -5858, 00000000, 14.832677639502135
2442, 76.339775, 14.833, 228.374, 26622, -5858, 00000000, 14.832677639502135
2443, 76.370992, 14.833, 229.501, 26622, -5858, 00000000, 14.832677639502135
2444, 76.402219, 14.833, 230.625, 26622, -5858, 00000000, 14.832677639502135
2445, 76.433506, 14.833, 231.751, 26622, -5858, 00000000, 14.832677639502135
2446, 76.464766, 14.833, 232.875, 26622, -5858, 00000000, 14.832677639502135
2447, 76.496021, 14.833, 234.000, 26622, -5858, 00000000, 14.832677639502135
2448, 76.527262, 14.833, 235.125, 26622, -5858, 00000000, 14.832677639502135
2449, 76.558498, 14.833, 236.250, 26622, -5858, 00000000, 14.832677639502135
2450, 76.589751, 14.833, 237.376, 26622, -5858, 00000000, 14.832677639502135
2451, 76.620990, 14.833, 238.501, 26622, -5858, 00000000, 14.832677639502135
2452, 76.652245, 14.833, 239.625, 26622, -5858, 00000000, 14.832677639502135
2453, 76.683497, 14.833, 240.750, 26622, -5858, 00000000, 14.832677639502135
2454, 76.714782, 14.833, 241.875, 26622, -5858, 00000000, 14.832677639502135
2455, 76.746004, 14.833, 243.000, 26622, -5858, 00000000, 14.832677639502135
2456, 76.777251, 14.833, 244.125, 26622, -5858, 00000000, 14.832677639502135
2457, 76.808478, 14.833, 245.251, 26622, -5858, 00000000, 14.832677639502135
2458, 76.839769, 14.833, 246.374, 26622, -5858, 00000000, 14.832677639502135
2459, 76.870977, 14.833, 247.499, 26622, -5858, 00000000, 14.832677639502135
2460, 76.902231, 14.833, 248.624, 26622, -5858, 00000000, 14.832677639502135
2461, 76.933480, 14.833, 249.749, 26622, -5858, 00000000, 14.832677639502135
2462, 76.964752, 14.833, 250.876, 26622, -5858, 00000000, 14.832677639502135
2463, 76.996001, 14.833, 252.001, 26622, -5858, 00000000, 14.832677639502135
2464, 77.027245, 14.833, 253.125, 26622, -5858, 00000000, 14.832677639502135
2465, 77.058474, 14.833, 254.251, 26622, -5858, 00000000, 14.832677639502135
2466, 77.089777, 14.833, 255.375, 26622, -5858, 00000000, 14.832677639502135
2467, 77.121006, 14.833, 256.501, 26622, -5858, 00000000, 14.832677639502135
2468, 77.152247, 14.833, 257.624, 26622, -5858, 00000000, 14.832677639502135
2469, 77.183474, 14.833, 258.750, 26622, -5858, 00000000, 14.832677639502135
2470, 77.214736, 14.833, 259.875, 26622, -5858, 00000000, 14.832677639502135
2471, 77.245994, 14.833, 260.999, 26622, -5858, 00000000, 14.832677639502135
2472, 77.277232, 14.833, 262.125, 26622, -5858, 00000000, 14.832677639502135
2473, 77.308468, 14.833, 263.250, 26622, -5858, 00000000, 14.832677639502135
2474, 77.339733, 14.833, 264.376, 26622, -5858, 00000000, 14.832677639502135
2475, 77.370971, 14.833, 265.501, 26622, -5858, 00000000, 14.832677639502135
2476, 77.402235, 14.833, 266.625, 26622, -5858, 00000000, 14.832677639502135
2477, 77.433492, 14.833, 267.750, 26622, -5858, 00000000, 14.832677639502135
2478, 77.464705, 14.833, 268.876, 26622, -5858, 00000000, 14.832677639502135
2479, 77.495981, 14.833, 270.000, 26622, -5858, 00000000, 14.832677639502135
2480, 77.527248, 14.833, 271.124, 26622, -5858, 00000000, 14.832677639502135
2481, 77.558463, 14.833, 272.251, 26622, -5858, 00000000, 14.832677639502135
2482, 77.589741, 14.833, 273.376, 26622, -5858, 00000000, 14.832677639502135
2483, 77.621003, 14.833, 274.501, 26622, -5858, 00000000, 14.832677639502135
2484, 77.652203, 14.833, 275.626, 26622, -5858, 00000000, 14.832677639502135
2485, 77.683504, 14.833, 276.751, 26622, -5858, 00000000, 14.832677639502135
2486, 77.714700, 14.833, 277.875, 26622, -5858, 00000000, 14.832677639502135
2487, 77.746027, 14.833, 279.000, 26622, -5858, 00000000, 14.832677639502135
2488, 77.777197, 14.833, 280.126, 26622, -5858, 00000000, 14.832677639502135
2489, 77.808418, 14.833, 281.250, 26622, -5858, 00000000, 14.832677639502135
2490, 77.839723, 14.833, 282.375, 26622, -5858, 00000000, 14.832677639502135
2491, 77.870964, 14.833, 283.500, 26622, -5858, 00000000, 14.832677639502135
2492, 77.902227, 14.833, 284.626, 26622, -5858, 00000000, 14.832677639502135
2493, 77.933468, 14.833, 285.751, 26622, -5858, 00000000, 14.832677639502135
2494, 77.964715, 14.833, 286.876, 26622, -5858, 00000000, 14.832677639502135
2495, 77.995915, 14.833, 288.000, 26622, -5858, 00000000, 14.832677639502135
2496, 78.027215, 14.833, 289.124, 26622, -5858, 00000000, 14.832677639502135
2497, 78.058421, 14.833, 290.249, 26622, -5858, 00000000, 14.832677639502135
2498, 78.089701, 14.833, 291.375, 26622, -5858, 00000000, 14.832677639502135
2499, 78.120968, 14.833, 292.500, 26622, -5858, 00000000, 14.832677639502135
2500, 78.152177, 14.833, 293.626, 26622, -5858, 00000000, 14.832677639502135
2501, 78.183483, 14.833, 294.750, 26622, -5858, 00000000, 14.832677639502135
2502, 78.214717, 14.833, 295.875, 26622, -5858, 00000000, 14.832677639502135
2503, 78.245953, 14.833, 297.001, 26622, -5858, 00000000, 14.832677639502135
2504, 78.277200, 14.833, 298.126, 26622, -5858, 00000000, 14.832677639502135
2505, 78.308433, 14.833, 299.251, 26622, -5858, 00000000, 14.832677639502135
2506, 78.339693, 14.833, 300.376, 26622, -5858, 00000000, 14.832677639502135
2507, 78.370917, 14.833, 301.501, 26622, -5858, 00000000, 14.832677639502135
2508, 78.402178, 14.833, 302.625, 26622, -5858, 00000000, 14.832677639502135
2509, 78.433459, 14.833, 303.750, 26622, -5858, 00000000, 14.832677639502135
2510, 78.464705, 14.833, 304.875, 26622, -5858, 00000000, 14.832677639502135
2511, 78.495929, 14.833, 305.999, 26622, -5858, 00000000, 14.832677639502135
2512, 78.527205, 14.833, 307.125, 26622, -5858, 00000000, 14.832677639502135
2513, 78.558391, 14.833, 308.251, 26622, -5858, 00000000, 14.832677639502135
2514, 78.589703, 14.833, 309.376, 26622, -5858, 00000000, 14.832677639502135
2515, 78.620963, 14.833, 310.501, 26622, -5858, 00000000, 14.832677639502135
2516, 78.652143, 14.833, 311.625, 26622, -5858, 00000000, 14.832677639502135
2517, 78.683425, 14.833, 312.750, 26622, -5858, 00000000, 14.832677639502135
2518, 78.714675, 14.833, 313.875, 26622, -5858, 00000000, 14.832677639502135
2519, 78.745909, 14.833, 314.999, 26622, -5858, 00000000, 14.832677639502135
2520, 78.777195, 14.833, 316.124, 26622, -5858, 00000000, 14.832677639502135
2521, 78.808388, 14.833, 317.251, 26622, -5858, 00000000, 14.832677639502135
2522, 78.839673, 14.833, 318.375, 26622, -5858, 00000000, 14.832677639502135
2523, 78.870946, 14.833, 319.500, 26622, -5858, 00000000, 14.832677639502135
2524, 78.902136, 14.833, 320.625, 26622, -5858, 00000000, 14.832677639502135
2525, 78.933436, 14.833, 321.750, 26622, -5858, 00000000, 14.832677639502135
2526, 78.964684, 14.833, 322.876, 26622, -5858, 00000000, 14.832677639502135
2527, 78.995898, 14.833, 323.999, 26622, -5858, 00000000, 14.832677639502135
2528, 79.027145, 14.833, 325.124, 26622, -5858, 00000000, 14.832677639502135
2529, 79.058401, 14.833, 326.250, 26622, -5858, 00000000, 14.832677639502135
2530, 79.089645, 14.833, 327.375, 26622, -5858, 00000000, 14.832677639502135
2531, 79.120895, 14.833, 328.500, 26622, -5858, 00000000, 14.832677639502135
2532, 79.152163, 14.833, 329.626, 26622, -5858, 00000000, 14.832677639502135
2533, 79.183429, 14.833, 330.751, 26622, -5858, 00000000, 14.832677639502135
2534, 79.214656, 14.833, 331.876, 26622, -5858, 00000000, 14.832677639502135
2535, 79.245923, 14.833, 333.001, 26622, -5858, 00000000, 14.832677639502135
2536, 79.277146, 14.833, 334.126, 26622, -5858, 00000000, 14.832677639502135
2537, 79.308400, 14.833, 335.250, 26622, -5858, 00000000, 14.832677639502135
2538, 79.339642, 14.833, 336.374, 26622, -5858, 00000000, 14.832677639502135
2539, 79.370918, 14.833, 337.500, 26622, -5858, 00000000, 14.832677639502135
2540, 79.402136, 14.833, 338.625, 26622, -5858, 00000000, 14.832677639502135
2541, 79.433420, 14.833, 339.751, 26622, -5858, 00000000, 14.832677639502135
2542, 79.464673, 14.833, 340.876, 26622, -5858, 00000000, 14.832677639502135
2543, 79.495930, 14.833, 342.001, 26622, -5858, 00000000, 14.832677639502135
2544, 79.527161, 14.833, 343.126, 26622, -5858, 00000000, 14.832677639502135
2545, 79.558372, 14.833, 344.251, 26622, -5858, 00000000, 14.832677639502135
2546, 79.589672, 14.833, -14.624, 26622, -5858, 00000000, 14.832677639502135
2547, 79.620872, 14.833, -13.499, 26622, -5858, 00000000, 14.15829185157354
2548, 79.652139, 14.833, -12.375, 26622, -5858, 00000000, 14.15829185157354
2549, 79.683424, 14.833, -11.249, 26622, -5858, 00000000, 14.15829185157354
2550, 79.714665, 14.833, -10.125, 26622, -5858, 00000000, 14.15829185157354
2551, 79.745878, 14.724, -9.000, 26621, -5858, 00000000, 14.15829185157354
2552, 79.777167, 14.616, -7.876, 26621, -5857, 00000000, 14.15829185157354
2553, 79.808379, 14.291, -6.750, 26620, -5855, 00000000, 14.15829185157354
2554, 79.839638, 13.966, -5.625, 26618, -5854, 00000000, 14.15829185157354
2555, 79.870909, 13.857, -4.499, 26618, -5853, 00000000, 14.15829185157354
2556, 79.902140, 13.749, -3.375, 26617, -5853, 00000000, 14.15829185157354
2557, 79.933395, 13.749, -2.249, 26617, -5853, 00000000, 14.15829185157354
2558, 79.964663, 13.749, -1.124, 26617, -5853, 00000000, 14.15829185157354
2559, 79.995866, 13.749, 0.000, 26617, -5853, 00000000, 14.15829185157354
2560, 80.027124, 13.749, 1.125, 26617, -5853, 00000000, 14.15829185157354
2561, 80.058380, 13.749, 2.249, 26617, -5853, 00000000, 14.15829185157354
2562, 80.089610, 13.749, 3.376, 26617, -5853, 00000000, 14.15829185157354
2563, 80.120867, 13.749, 4.500, 26617, -5853, 00000000, 14.15829185157354
2564, 80.152120, 13.749, 5.625, 26617, -5853, 00000000, 14.15829185157354
2565, 80.183354, 13.749, 6.751, 26617, -5853, 00000000, 14.15829185157354
2566, 80.214591, 13.749, 7.874, 26617, -5853, 00000000, 14.15829185157354
2567, 80.245844, 13.749, 8.999, 26617, -5853, 00000000, 14.15829185157354
2568, 80.277131, 13.749, 10.125, 26617, -5853, 00000000, 14.15829185157354
2569, 80.308348, 13.749, 11.250, 26617, -5853, 00000000, 14.15829185157354
2570, 80.339610, 13.749, 12.375, 26617, -5853, 00000000, 14.15829185157354
2571, 80.370892, 13.749, 13.500, 26617, -5853, 00000000, 14.15829185157354
2572, 80.402077, 13.749, 14.625, 26617, -5853, 00000000, 14.15829185157354
2573, 80.433360, 13.749, 15.751, 26617, -5853, 00000000, 14.15829185157354
2574, 80.464649, 13.749, 16.875, 26617, -5853, 00000000, 14.15829185157354
2575, 80.495888, 13.749, 17.999, 26617, -5853, 00000000, 14.15829185157354
2576, 80.527102, 13.749, 19.124, 26617, -5853, 00000000, 14.15829185157354
2577, 80.558368, 13.749, 20.250, 26617, -5853, 00000000, 14.15829185157354
2578, 80.589592, 13.749, 21.375, 26617, -5853, 00000000, 14.15829185157354
2579, 80.620858, 13.749, 22.500, 26617, -5853, 00000000, 14.15829185157354
2580, 80.652061, 13.749, 23.625, 26617, -5853, 00000000, 14.15829185157354
2581, 80.683378, 13.749, 24.751, 26617, -5853, 00000000, 14.15829185157354
2582, 80.714609, 13.749, 25.876, 26617, -5853, 00000000, 14.15829185157354
2583, 80.745880, 13.749, 27.000, 26617, -5853, 00000000, 14.15829185157354
2584, 80.777112, 13.749, 28.126, 26617, -5853, 00000000, 14.15829185157354
2585, 80.808352, 13.749, 29.250, 26617, -5853, 00000000, 14.15829185157354
2586, 80.839622, 13.749, 30.376, 26617, -5853, 00000000, 14.15829185157354
2587, 80.870840, 13.749, 31.500, 26617, -5853, 00000000, 14.15829185157354
2588, 80.902074, 13.749, 32.626, 26617, -5853, 00000000, 14.15829185157354
2589, 80.933335, 13.749, 33.751, 26617, -5853, 00000000, 14.15829185157354
2590, 80.964588, 13.749, 34.875, 26617, -5853, 00000000, 14.15829185157354
2591, 80.995829, 13.749, 36.000, 26617, -5853, 00000000, 14.15829185157354
2592, 81.027108, 13.749, 37.125, 26617, -5853, 00000000, 14.15829185157354
2593, 81.058303, 13.749, 38.250, 26617, -5853, 00000000, 14.15829185157354
2594, 81.089593, 13.749, 39.376, 26617, -5853, 00000000, 14.15829185157354
2595, 81.120840, 13.749, 40.500, 26617, -5853, 00000000, 14.15829185157354
2596, 81.152064, 13.749, 41.625, 26617, -5853, 00000000, 14.15829185157354
2597, 81.183349, 13.749, 42.750, 26617, -5853, 00000000, 14.15829185157354
2598, 81.214565, 13.749, 43.875, 26617, -5853, 00000000, 14.15829185157354
2599, 81.245830, 13.749, 45.000, 26617, -5853, 00000000, 14.15829185157354
2600, 81.277077, 13.749, 46.124, 26617, -5853, 00000000, 14.15829185157354
2601, 81.308341, 13.749, 47.250, 26617, -5853, 00000000, 14.15829185157354
2602, 81.339585, 13.749, 48.376, 26617, -5853, 00000000, 14.15829185157354
2603, 81.370818, 13.749, 49.501, 26617, -5853, 00000000, 14.15829185157354
2604, 81.402082, 13.749, 50.625, 26617, -5853, 00000000, 14.15829185157354
2605, 81.433336, 13.749, 51.750, 26617, -5853, 00000000, 14.15829185157354
2606, 81.464692, 13.749, 52.875, 26617, -5853, 00000000, 14.15829185157354
2607, 81.495853, 13.749, 54.000, 26617, -5853, 00000000, 14.15829185157354
2608, 81.527046, 13.749, 55.125, 26617, -5853, 00000000, 14.15829185157354
2609, 81.558328, 13.749, 56.251, 26617, -5853, 00000000, 14.15829185157354
2610, 81.589579, 13.749, 57.376, 26617, -5853, 00000000, 14.15829185157354
2611, 81.620824, 13.749, 58.501, 26617, -5853, 00000000, 14.15829185157354
2612, 81.652053, 13.749, 59.625, 26617, -5853, 00000000, 14.15829185157354
2613, 81.683350, 13.749, 60.750, 26617, -5853, 00000000, 14.15829185157354
2614, 81.714544, 13.749, 61.875, 26617, -5853, 00000000, 14.15829185157354
2615, 81.745831, 13.749, 63.000, 26617, -5853, 00000000, 14.15829185157354
2616, 81.777033, 13.749, 64.126, 26617, -5853, 00000000, 14.15829185157354
2617, 81.808293, 13.749, 65.249, 26617, -5853, 00000000, 14.15829185157354
2618, 81.839789, 13.749, 66.376, 26617, -5853, 00000000, 14.15829185157354
2619, 81.870801, 13.749, 67.500, 26617, -5853, 00000000, 14.15829185157354
2620, 81.902039, 13.749, 68.626, 26617, -5853, 00000000, 14.15829185157354
2621, 81.933290, 13.749, 69.751, 26617, -5853, 00000000, 14.15829185157354
2622, 81.964553, 13.749, 70.875, 26617, -5853, 00000000, 14.15829185157354
2623, 81.995825, 13.749, 72.000, 26617, -5853, 00000000, 14.15829185157354
2624, 82.027082, 13.749, 73.125, 26617, -5853, 00000000, 14.15829185157354
2625, 82.058273, 13.749, 74.250, 26617, -5853, 00000000, 14.15829185157354
2626, 82.089548, 13.749, 75.375, 26617, -5853, 00000000, 14.15829185157354
2627, 82.120797, 13.749, 76.499, 26617, -5853, 00000000, 14.15829185157354
2628, 82.152089, 13.749, 77.626, 26617, -5853, 00000000, 14.15829185157354
2629, 82.183290, 13.749, 78.751, 26617, -5853, 00000000, 14.15829185157354
2630, 82.214526, 13.749, 79.874, 26617, -5853, 00000000, 14.15829185157354
2631, 82.245787, 13.749, 81.000, 26617, -5853, 00000000, 14.15829185157354
2632, 82.277044, 13.749, 82.125, 26617, -5853, 00000000, 14.15829185157354
2633, 82.308255, 13.749, 83.250, 26617, -5853, 00000000, 14.15829185157354
2634, 82.339556, 13.749, 84.375, 26617, -5853, 00000000, 14.15829185157354
2635, 82.370810, 13.749, 85.500, 26617, -5853, 00000000, 14.15829185157354
2636, 82.402014, 13.749, 86.625, 26617, -5853, 00000000, 14.15829185157354
2637, 82.433297, 13.749, 87.750, 26617, -5853, 00000000, 14.15829185157354
2638, 82.464558, 13.749, 88.876, 26617, -5853, 00000000, 14.15829185157354
2639, 82.495810, 13.749, 90.001, 26617, -5853, 00000000, 14.15829185157354
2640, 82.527085, 13.749, 91.126, 26617, -5853, 00000000, 14.15829185157354
2641, 82.558285, 13.749, 92.250, 26617, -5853, 00000000, 14.15829185157354
2642, 82.589530, 13.749, 93.376, 26617, -5853, 00000000, 14.15829185157354
2643, 82.620760, 13.749, 94.501, 26617, -5853, 00000000, 14.15829185157354
2644, 82.652011, 13.749, 95.626, 26617, -5853, 00000000, 14.15829185157354
2645, 82.683283, 13.749, 96.751, 26617, -5853, 00000000, 14.15829185157354
2646, 82.714542, 13.749, 97.876, 26617, -5853, 00000000, 14.15829185157354
2647, 82.745765, 13.749, 99.000, 26617, -5853, 00000000, 14.15829185157354
2648, 82.777023, 13.749, 100.125, 26617, -5853, 00000000, 14.15829185157354
2649, 82.808311, 13.749, 101.249, 26617, -5853, 00000000, 14.15829185157354
2650, 82.839548, 13.749, 102.376, 26617, -5853, 00000000, 14.15829185157354
2651, 82.870748, 13.749, 103.501, 26617, -5853, 00000000, 14.15829185157354
2652, 82.902008, 13.749, 104.625, 26617, -5853, 00000000, 14.15829185157354
2653, 82.933268, 13.749, 105.750, 26617, -5853, 00000000, 14.15829185157354
2654, 82.964572, 13.749, 106.876, 26617, -5853, 00000000, 14.15829185157354
2655, 82.995811, 13.749, 108.001, 26617, -5853, 00000000, 14.15829185157354
2656, 83.027014, 13.749, 109.125, 26617, -5853, 00000000, 14.15829185157354
2657, 83.058255, 13.749, 110.250, 26617, -5853, 00000000, 14.15829185157354
2658, 83.089500, 13.749, 111.376, 26617, -5853, 00000000, 14.15829185157354
2659, 83.120806, 13.749, 112.500, 26617, -5853, 00000000, 14.15829185157354
2660, 83.151995, 13.749, 113.626, 26617, -5853, 00000000, 14.15829185157354
2661, 83.183263, 13.749, 114.751, 26617, -5853, 00000000, 14.15829185157354
2662, 83.214541, 13.749, 115.875, 26617, -5853, 00000000, 14.15829185157354
2663, 83.245761, 13.749, 117.001, 26617, -5853, 00000000, 14.15829185157354
2664, 83.277013, 13.749, 118.125, 26617, -5853, 00000000, 14.15829185157354
2665, 83.308213, 13.749, 119.251, 26617, -5853, 00000000, 14.15829185157354
2666, 83.339482, 13.749, 120.376, 26617, -5853, 00000000, 14.15829185157354
2667, 83.370733, 13.749, 121.500, 26617, -5853, 00000000, 14.15829185157354
2668, 83.401976, 13.749, 122.626, 26617, -5853, 00000000, 14.15829185157354
