4.218389, 452.995, 235.927, 0.3613, 501.488, 250.744, 1000.000, 500.000
4.234111, 455.283, 236.789, 0.3594, 503.663, 251.832, 1000.000, 500.000
4.249751, 457.365, 237.567, 0.3557, 505.640, 252.820, 1000.000, 500.000
4.265362, 459.449, 238.341, 0.3557, 507.617, 253.808, 1000.000, 500.000
4.280978, 461.742, 239.190, 0.3538, 509.791, 254.896, 1000.000, 500.000
4.296508, 463.827, 239.960, 0.3538, 511.767, 255.884, 1000.000, 500.000
4.312229, 465.912, 240.730, 0.3538, 513.743, 256.872, 1000.000, 500.000
4.327863, 467.790, 241.421, 0.3519, 515.522, 257.761, 1000.000, 500.000
4.343481, 469.876, 242.187, 0.3519, 517.497, 258.749, 1000.000, 500.000
4.359106, 471.755, 242.875, 0.3500, 519.275, 259.638, 1000.000, 500.000
4.374654, 473.843, 243.637, 0.3500, 521.251, 260.625, 1000.000, 500.000
4.390254, 475.931, 244.399, 0.3500, 523.226, 261.613, 1000.000, 500.000
4.405976, 477.811, 245.084, 0.3481, 525.004, 262.502, 1000.000, 500.000
4.421601, 479.901, 245.842, 0.3481, 526.979, 263.489, 1000.000, 500.000
4.437226, 481.990, 246.600, 0.3481, 528.953, 264.477, 1000.000, 500.000
4.452852, 484.080, 247.358, 0.3481, 530.928, 265.464, 1000.000, 500.000
4.468382, 486.169, 248.116, 0.3481, 532.903, 266.452, 1000.000, 500.000
4.484102, 488.049, 248.800, 0.3500, 534.681, 267.340, 1000.000, 500.000
4.499728, 490.137, 249.563, 0.3500, 536.656, 268.328, 1000.000, 500.000
4.515354, 492.225, 250.325, 0.3500, 538.631, 269.316, 1000.000, 500.000
4.530972, 494.313, 251.087, 0.3500, 540.607, 270.303, 1000.000, 500.000
4.546501, 496.609, 251.927, 0.3519, 542.780, 271.390, 1000.000, 500.000
4.562224, 498.487, 252.619, 0.3538, 544.558, 272.279, 1000.000, 500.000
4.577848, 500.572, 253.389, 0.3538, 546.534, 273.267, 1000.000, 500.000
4.593474, 502.449, 254.080, 0.3519, 548.313, 274.156, 1000.000, 500.000
4.609090, 504.536, 254.846, 0.3519, 550.289, 275.144, 1000.000, 500.000
4.624648, 506.623, 255.612, 0.3519, 552.264, 276.132, 1000.000, 500.000
4.640334, 508.500, 256.304, 0.3538, 554.043, 277.021, 1000.000, 500.000
4.655985, 510.793, 257.153, 0.3557, 556.217, 278.108, 1000.000, 500.000
4.671594, 512.876, 257.927, 0.3557, 558.193, 279.097, 1000.000, 500.000
4.687219, 515.168, 258.780, 0.3575, 560.368, 280.184, 1000.000, 500.000
4.702845, 517.250, 259.558, 0.3575, 562.345, 281.172, 1000.000, 500.000
4.718455, 519.123, 260.260, 0.3594, 564.124, 282.062, 1000.000, 500.000
4.734097, 521.411, 261.122, 0.3613, 566.299, 283.150, 1000.000, 500.000
4.749722, 523.491, 261.908, 0.3613, 568.277, 284.139, 1000.000, 500.000
4.765340, 525.777, 262.775, 0.3632, 570.453, 285.226, 1000.000, 500.000
4.780965, 528.062, 263.646, 0.3651, 572.629, 286.315, 1000.000, 500.000
